doc_id,entity,label,frequency
nyasatimes_105,the Zomba Airwing Base,FAC,2
nyasatimes_105,Tobacco Processors Association,ORG,1
nyasatimes_105,four,CARDINAL,1
nyasatimes_105,Zomba,GPE,1
nyasatimes_105,Limbe Leaf Tobacco Company Limited,(Limbe Leaf,ORG,1
nyasatimes_105,Japan Tobacco International,ORG,1
nyasatimes_105,JTI,ORG,1
nyasatimes_105,Alliance One  and Premium Tobacco,ORG,1
nyasatimes_105,United Kingdom,GPE,1
nyasatimes_105,Imperial Tobacco,ORG,1
nyasatimes_105,the Department of Disaster and Management Affairs,ORG,1
nyasatimes_105,Thursday,DATE,1
nyasatimes_105,TPA Febbie Chikungwa,ORG,1
nyasatimes_105,Idai,FAC,1
nyasatimes_105,early March,DATE,1
nyasatimes_105,K44 million,PRODUCT,1
nyasatimes_105,Nicholas Dausi,PERSON,1
nyasatimes_105,the Tobacco Processors Association,ORG,1
nyasatimes_105,Tobacco processors Association,ORG,1
nyasatimes_105,Dausi,PERSON,1
nyasatimes_105,likuni phala,PERSON,1
nyasatimes_105,Malawi,PERSON,1
nyasatimes_105,Dodma,ORG,1
nyasatimes_105,the Chisi Island,LOC,1
nyasatimes_56,FDH Bank,ORG,8
nyasatimes_56,ADRA,ORG,4
nyasatimes_56,K3 million,CARDINAL,3
nyasatimes_56,last week,DATE,2
nyasatimes_56,Chikwama,PERSON,2
nyasatimes_56,500,CARDINAL,2
nyasatimes_56,K13,ORG,1
nyasatimes_56,K13 million,LAW,1
nyasatimes_56,56,CARDINAL,1
nyasatimes_56,thousands,CARDINAL,1
nyasatimes_56,Crispin Chikwama,PERSON,1
nyasatimes_56,Blantyre,GPE,1
nyasatimes_56,Monday,DATE,1
nyasatimes_56,about a week ago,DATE,1
nyasatimes_56,Malawians,NORP,1
nyasatimes_56,Malawian,NORP,1
nyasatimes_56,Bank,ORG,1
nyasatimes_56,Adventist Development and Relief Agency,ORG,1
nyasatimes_56,Chikwawa,PRODUCT,1
nyasatimes_56,Nsanje,ORG,1
nyasatimes_56,District Councils,ORG,1
nyasatimes_56,Blantyre,PERSON,1
nyasatimes_56,the Blantyre City Council,ORG,1
nyasatimes_56,Thursday,DATE,1
nyasatimes_56,K1,PERSON,1
nyasatimes_56,Zomba District,LOC,1
nyasatimes_56,Zomba City Council,ORG,1
nyasatimes_56,the board of FDH Group,ORG,1
nyasatimes_56,first,ORDINAL,1
nyasatimes_56,Hastings Lancha,PERSON,1
nyasatimes_56,Phalombe,GPE,1
nyasatimes_56,Corporate Social Responsibility,ORG,1
nyasatimes_56,Mosquito,PERSON,1
nyasatimes_56,Soap,PERSON,1
nyasatimes_56,Lancha,ORG,1
nyasatimes_56,Blantyre City Council Public Relations,ORG,1
nyasatimes_56,Anthony Kasunda,PERSON,1
nyasatimes_95,Malawi,PERSON,1
nyasatimes_95,the coming days,DATE,1
nyasatimes_95,26,CARDINAL,1
nyasatimes_95,11,CARDINAL,1
nyasatimes_95,the Meteorological and Climate Change Department,ORG,1
nyasatimes_95,March 13,DATE,1
nyasatimes_95,Department of Disaster and Management (Dodma,ORG,1
nyasatimes_95,29,CARDINAL,1
nyasatimes_95,22,CARDINAL,1
nyasatimes_95,000,CARDINAL,1
nyasatimes_95,Nsanje,ORG,1
nyasatimes_95,Dodma,PERSON,1
nyasatimes_95,Blantyre,PERSON,1
nyasatimes_95,Chikhwawa,GPE,1
nyasatimes_95,Nsanje,GPE,1
nyasatimes_95,Neno,GPE,1
nyasatimes_95,Mwanza,ORG,1
nyasatimes_95,Zomba,ORG,1
nyasatimes_95,Peter Mutharika,PERSON,1
nyasatimes_95,Democratic Progressive Party,ORG,1
nyasatimes_95,DPP,ORG,1
nyasatimes_95,tomorrow,DATE,1
nyasatimes_43,Malawi,PERSON,3
nyasatimes_43,Malawi,GPE,3
nyasatimes_43,Malawi,ORG,2
nyasatimes_43,each year,DATE,2
nyasatimes_43,One,CARDINAL,2
nyasatimes_43,first,ORDINAL,2
nyasatimes_43,about a million,CARDINAL,1
nyasatimes_43,56,CARDINAL,1
nyasatimes_43,Between 1946 and 2013,DATE,1
nyasatimes_43,48%,PERCENT,1
nyasatimes_43,16,CARDINAL,1
nyasatimes_43,28,CARDINAL,1
nyasatimes_43,The Lower Shire Valley,ORG,1
nyasatimes_43,Mozambique,ORG,1
nyasatimes_43,Chikwawa,PERSON,1
nyasatimes_43,Nsanje Districts,PERSON,1
nyasatimes_43,at least 1.7%,PERCENT,1
nyasatimes_43,annually,DATE,1
nyasatimes_43,almost 1%,PERCENT,1
nyasatimes_43,Phil,PERSON,1
nyasatimes_43,Ken Westgate,PERSON,1
nyasatimes_43,Ben Wisner,PERSON,1
nyasatimes_43,third,ORDINAL,1
nyasatimes_43,About half,CARDINAL,1
nyasatimes_43,Nsanje,ORG,1
nyasatimes_43,80%,PERCENT,1
nyasatimes_43,Malawians,NORP,1
nyasatimes_43,2.67%,PERCENT,1
nyasatimes_43,Malawian,NORP,1
nyasatimes_43,2015,DATE,1
malawi24_13,Malawians,NORP,3
malawi24_13,K10 million,CARDINAL,2
malawi24_13,thousands,CARDINAL,2
malawi24_13,FCB,ORG,2
malawi24_13,Kadantot,ORG,2
malawi24_13,First Capital Bank,ORG,1
malawi24_13,First Capital Bank Plc,ORG,1
malawi24_13,initiativeFCB,ORG,1
malawi24_13,La Caverna’s,ORG,1
malawi24_13,Blue Buckets of Hope,WORK_OF_ART,1
malawi24_13,Luchenza,ORG,1
malawi24_13,Mulanje,PERSON,1
malawi24_13,Chikwawa,PERSON,1
malawi24_13,Blantyre,GPE,1
malawi24_13,FCB Acting Chief Executive Officer,ORG,1
malawi24_13,Thomas Kadantot,PERSON,1
malawi24_13,Bank,ORG,1
malawi24_13,millions,CARDINAL,1
malawi24_13,Luchneza,GPE,1
malawi24_13,Caverna Arts Gallery,ORG,1
malawi24_13,Lois Losacco,PERSON,1
malawi24_13,Community Based Organisations,ORG,1
malawi24_13,Joshua,PERSON,1
malawi24_13,more than 20 years,DATE,1
malawi24_13,Losacco,ORG,1
malawi24_13,Likuni,PERSON,1
nyasatimes_41,Kaliati,GPE,3
nyasatimes_41,Kaliati,ORG,3
nyasatimes_41,Mulanje,GPE,2
nyasatimes_41,Parliament,ORG,2
nyasatimes_41,Luwanga Primary School,ORG,2
nyasatimes_41,UTM,ORG,1
nyasatimes_41,UTM Party,ORG,1
nyasatimes_41,Patricia Kaliati,PERSON,1
nyasatimes_41,West Constituency,GPE,1
nyasatimes_41,Wednesday,DATE,1
nyasatimes_41,Willard Matola,PERSON,1
nyasatimes_41,Matola,GPE,1
nyasatimes_41,Malawi,PERSON,1
nyasatimes_41,Africa,LOC,1
nyasatimes_41,Mozambique,NORP,1
nyasatimes_41,early march this year,DATE,1
nyasatimes_69,Nkhokwe,ORG,3
nyasatimes_69,DCCMS,ORG,2
nyasatimes_69,The Department of Climate Change and Meteorological Services (DCCMS,ORG,1
nyasatimes_69,Monday 18,DATE,1
nyasatimes_69,the week days,DATE,1
nyasatimes_69,Sunday,DATE,1
nyasatimes_69,Inter-Tropical Convergence Zone,ORG,1
nyasatimes_69,Friday,DATE,1
nyasatimes_69,night and morning hours,TIME,1
nyasatimes_69,the Indian Ocean,LOC,1
nyasatimes_82,Christian Aid,PERSON,4
nyasatimes_82,Christian,NORP,2
nyasatimes_82,5,000,CARDINAL,2
nyasatimes_82,One,CARDINAL,1
nyasatimes_82,Sunday,DATE,1
nyasatimes_82,Soya,ORG,1
nyasatimes_82,Likuni Phala,WORK_OF_ART,1
nyasatimes_82,Kalima,PERSON,1
nyasatimes_82,Medrum Camps,PERSON,1
nyasatimes_82,Traditional Authorities (TA) Maseya and Mulilima,WORK_OF_ART,1
nyasatimes_82,Chikwawa District,LOC,1
nyasatimes_82,About 350,CARDINAL,1
nyasatimes_82,Christian Aid Country,ORG,1
nyasatimes_82,Malawi,ORG,1
nyasatimes_82,Pansi Katenga,ORG,1
nyasatimes_82,first,ORDINAL,1
nyasatimes_82,Country,ORG,1
nyasatimes_82,Katenga,ORG,1
nyasatimes_82,Gender,ORG,1
nyasatimes_82,Chikwawa District Council,ORG,1
nyasatimes_82,Rita Sukasuka,PERSON,1
nyasatimes_82,Likuni Phala,PERSON,1
nyasatimes_82,six,CARDINAL,1
nyasatimes_82,Group Village,FAC,1
nyasatimes_82,1 million pounds,QUANTITY,1
nyasatimes_82,approximately K965 million,MONEY,1
nyasatimes_82,25,000,CARDINAL,1
nyasatimes_97,Malawi,PERSON,3
nyasatimes_97,WFP,ORG,2
nyasatimes_97,Malawi,ORG,1
nyasatimes_97,K17 billion,MONEY,1
nyasatimes_97,Japan,GPE,1
nyasatimes_97,$1 million,MONEY,1
nyasatimes_97,the World Food Program,ORG,1
nyasatimes_97,Italy,GPE,1
nyasatimes_97,500,CARDINAL,1
nyasatimes_97,the African Development Bank,ORG,1
nyasatimes_97,Mathias Mugala,PERSON,1
nyasatimes_97,$1.8 million,MONEY,1
nyasatimes_97,Homeland Security,ORG,1
nyasatimes_97,Nicholas Dausi,PERSON,1
nyasatimes_97,Rumphi,GPE,1
nyasatimes_97,three,CARDINAL,1
nyasatimes_97,five,CARDINAL,1
nyasatimes_97,nine,CARDINAL,1
nyasatimes_97,Dausi,ORG,1
nyasatimes_97,K277 million,CARDINAL,1
nyasatimes_97,Dausi,PERSON,1
nyasatimes_97,Germany,GPE,1
nyasatimes_97,only K7 billion,MONEY,1
nyasatimes_68,SAWA Group,ORG,4
nyasatimes_68,Friday,DATE,1
nyasatimes_68,20 000,CARDINAL,1
nyasatimes_68,last week,DATE,1
nyasatimes_68,Emmanuel Mwenda,PERSON,1
nyasatimes_68,10 kilograms,QUANTITY,1
nyasatimes_68,700,CARDINAL,1
nyasatimes_68,Mwenda,GPE,1
nyasatimes_68,Phalombe Davie Chibani,PERSON,1
nyasatimes_40,UTM,ORG,4
nyasatimes_40,Kaliati,ORG,1
nyasatimes_40,UTM Party,ORG,1
nyasatimes_40,Friday,DATE,1
nyasatimes_40,Lilongwe,GPE,1
nyasatimes_40,Patricia Kaliati,PERSON,1
nyasatimes_40,Joseph Chidanti Malunga,PERSON,1
nyasatimes_40,Chidzanja Bridge,FAC,1
nyasatimes_40,Lilongwe,PERSON,1
nyasatimes_40,a few days ago,DATE,1
nyasatimes_40,Malawians,NORP,1
nyasatimes_40,first,ORDINAL,1
nyasatimes_40,Esther Chipoja,PERSON,1
nyasatimes_40,three,CARDINAL,1
nyasatimes_40,Chipoja,PERSON,1
nyasatimes_54,Malawi,PERSON,4
nyasatimes_54,Malawi,ORG,2
nyasatimes_54,one,CARDINAL,2
nyasatimes_54,Maize,PERSON,1
nyasatimes_54,355 000 metric tonnes,QUANTITY,1
nyasatimes_54,3555 000 metric tonnes,QUANTITY,1
nyasatimes_54,MT,GPE,1
nyasatimes_54,Lilongwe,GPE,1
nyasatimes_54,Agriculture Irrigation and Water,ORG,1
nyasatimes_54,Joseph Mwanamveka,PERSON,1
nyasatimes_54,2,CARDINAL,1
nyasatimes_54,Mwanamveka,PERSON,1
nyasatimes_54,300 000 metric tonnes,QUANTITY,1
nyasatimes_54,this year,DATE,1
nyasatimes_54,first,ORDINAL,1
nyasatimes_54,3.3 million metric tonnes,QUANTITY,1
nyasatimes_54,2018/19.The,DATE,1
nyasatimes_54,2.6 million metric tonnes,QUANTITY,1
nyasatimes_54,2017/18,CARDINAL,1
nyasatimes_54,the Farm Input Subsidy Programme,ORG,1
nyasatimes_54,recent years,DATE,1
nyasatimes_54,Fisp,PERSON,1
nyasatimes_54,900 000,CARDINAL,1
nyasatimes_54,2017/18 to one million,CARDINAL,1
nyasatimes_54,2018/19,CARDINAL,1
nyasatimes_54,this season,DATE,1
nyasatimes_54,last season,DATE,1
nyasatimes_54,400-800mm,QUANTITY,1
nyasatimes_54,Malawians,NORP,1
nyasatimes_54,around a third,CARDINAL,1
nyasatimes_54,65 percent,PERCENT,1
nyasatimes_54,around 60 percent,PERCENT,1
nyasatimes_54,Mwanamveka,PRODUCT,1
nyasatimes_54,112 313 metric tonnes,QUANTITY,1
nyasatimes_54,Malawi’s,ORG,1
nyasatimes_54,17 percent,PERCENT,1
nyasatimes_54,nine percent,PERCENT,1
nyasatimes_54,Malawi,GPE,1
nyasatimes_54,about 50 percent,PERCENT,1
nyasatimes_54,decades,DATE,1
nyasatimes_54,only 25 percent,PERCENT,1
times.mw_96,Kondowe,PERSON,3
times.mw_96,Chide,ORG,3
times.mw_96,Clemence,ORG,2
times.mw_96,Dodma,ORG,2
times.mw_96,this Friday,DATE,1
times.mw_96,Shaker,PERSON,1
times.mw_96,March 6 2019,DATE,1
times.mw_96,16-kilometre,QUANTITY,1
times.mw_96,Mchenga Primary School,ORG,1
times.mw_96,Chikwawa District,LOC,1
times.mw_96,Traditional Authority Makhuwira,ORG,1
times.mw_96,Shire River,LOC,1
times.mw_96,two,CARDINAL,1
times.mw_96,the night,TIME,1
times.mw_96,The next day,DATE,1
times.mw_96,Group Village,GPE,1
times.mw_96,Gumbala,GPE,1
times.mw_96,Nsanje District,LOC,1
times.mw_96,Shire,PERSON,1
times.mw_96,March 9,DATE,1
times.mw_96,1,500,CARDINAL,1
times.mw_96,the day,DATE,1
times.mw_96,Kapito Clemence,PERSON,1
times.mw_96,daytime,TIME,1
times.mw_96,one,CARDINAL,1
times.mw_96,2,000,CARDINAL,1
times.mw_96,15,CARDINAL,1
times.mw_96,Mchenga School,ORG,1
times.mw_96,Khulubvi Primary School,ORG,1
times.mw_96,Thondwe,GPE,1
times.mw_96,Zomba,PERSON,1
times.mw_96,Khulubvi Primary School Head,ORG,1
times.mw_96,Luciano Chikalimba,PERSON,1
times.mw_96,Chikalimba,ORG,1
times.mw_96,The Department of Disaster Management Affairs,ORG,1
times.mw_96,173,CARDINAL,1
times.mw_96,Civil Society Education Coalition Executive,ORG,1
times.mw_96,Benedicto Kondowe,PERSON,1
times.mw_96,Malawi,GPE,1
times.mw_96,Education,ORG,1
times.mw_96,Science and Technology Ministry’s,ORG,1
times.mw_96,Lindiwe Chide,ORG,1
times.mw_96,48,CARDINAL,1
times.mw_96,the Ministry of Education,ORG,1
times.mw_96,Dodma Commissioner,ORG,1
times.mw_96,Wilson Moleni,PERSON,1
times.mw_96,Phalombe,PERSON,1
times.mw_96,Mulanje,PERSON,1
malawi24_117,Banda,PERSON,4
malawi24_117,Mudi River,LOC,3
malawi24_117,Thursday,DATE,2
malawi24_117,afternoon,TIME,2
malawi24_117,Jimmy Banda,PERSON,2
malawi24_117,19-year-old,DATE,1
malawi24_117,Namiwawa Township,GPE,1
malawi24_117,Blantyre,GPE,1
malawi24_117,Blantyre,PERSON,1
malawi24_117,Dorrah Chathyoka,PERSON,1
malawi24_117,Tate Private Secondary School,ORG,1
malawi24_117,Chathyoka,PERSON,1
malawi24_117,two,CARDINAL,1
malawi24_117,Chilomoni,PERSON,1
malawi24_117,Friday,DATE,1
malawi24_117,Queen Elizabeth Central Hospital,ORG,1
malawi24_117,Manyowe,ORG,1
malawi24_117,Traditional Authority,ORG,1
malawi24_117,Kuntaja,GPE,1
malawi24_117,Blantyre District,GPE,1
malawi24_16,Phalombe,GPE,2
malawi24_16,thousands,CARDINAL,1
malawi24_16,a couple of days,DATE,1
malawi24_16,a week ago,DATE,1
malawi24_16,Malawi,ORG,1
malawi24_16,At least 56,CARDINAL,1
malawi24_16,the Department of Disaster Management Affairs,ORG,1
malawi24_16,557,CARDINAL,1
malawi24_16,184,589,CARDINAL,1
malawi24_16,922,949,CARDINAL,1
malawi24_16,1152,DATE,1
malawi24_16,1341,DATE,1
malawi24_16,8,CARDINAL,1
malawi24_16,Rhoda Kimu,PERSON,1
malawi24_16,Bona,GPE,1
malawi24_16,Kimu,PERSON,1
nyasatimes_44,South Africa,GPE,3
nyasatimes_44,Malawians,NORP,3
nyasatimes_44,Malawi,ORG,2
nyasatimes_44,4,CARDINAL,1
nyasatimes_44,Four,CARDINAL,1
nyasatimes_44,South Africa’s,GPE,1
nyasatimes_44,the ministry of Foreign Affairs and International Cooperation Rejoice,ORG,1
nyasatimes_44,Chaponda Shumba,PERSON,1
nyasatimes_44,Kwazulu Natal,FAC,1
nyasatimes_44,Shumba,PERSON,1
nyasatimes_44,Malawi,PERSON,1
nyasatimes_44,60,CARDINAL,1
nyasatimes_44,South Africans,NORP,1
nyasatimes_44,eight,CARDINAL,1
nyasatimes_44,only one,CARDINAL,1
nyasatimes_93,ECG,ORG,2
nyasatimes_93,Malawi,GPE,2
nyasatimes_93,Prophet Shepherd Bushiri,PERSON,2
nyasatimes_93,ECG Church,ORG,1
nyasatimes_93,The Enlightened Christian Gathering,ORG,1
nyasatimes_93,Tuesday,DATE,1
nyasatimes_93,over 150,CARDINAL,1
nyasatimes_93,Dedza,GPE,1
nyasatimes_93,Sunday,DATE,1
nyasatimes_93,Zimbabwe,GPE,1
nyasatimes_93,Mozambique,NORP,1
nyasatimes_93,About 150,CARDINAL,1
nyasatimes_93,hundreds,CARDINAL,1
nyasatimes_93,over 1.8 million,CARDINAL,1
nyasatimes_93,Cyclone Idai,NORP,1
nyasatimes_93,the Indian Ocean,LOC,1
nyasatimes_93,ECG Malawi,ORG,1
nyasatimes_93,Patror Ortis Bushiri,ORG,1
nyasatimes_93,Malawi,ORG,1
nyasatimes_93,Arthur Peter Mutharika,PERSON,1
nyasatimes_93,respond’,GPE,1
nyasatimes_93,150,CARDINAL,1
nyasatimes_93,8000,CARDINAL,1
nyasatimes_93,the ECG Church and,ORG,1
nyasatimes_86,Chilima,GPE,3
nyasatimes_86,BCC,ORG,3
nyasatimes_86,UTM,ORG,2
nyasatimes_86,Saulos Chilima,PERSON,1
nyasatimes_86,the Shire Basin,LOC,1
nyasatimes_86,Nsanje,GPE,1
nyasatimes_86,RBL Engineers,ORG,1
nyasatimes_86,February 2018,DATE,1
nyasatimes_86,K290 million,CARDINAL,1
nyasatimes_86,Chilima,ORG,1
nyasatimes_86,Zomba Matiya,PERSON,1
nyasatimes_86,MASAF,ORG,1
nyasatimes_86,4,CARDINAL,1
nyasatimes_86,Phalombe River,GPE,1
nyasatimes_86,thousands,CARDINAL,1
nyasatimes_86,Makina Village,GPE,1
nyasatimes_86,million,CARDINAL,1
nyasatimes_86,14,CARDINAL,1
nyasatimes_86,Malawi,GPE,1
nyasatimes_86,about 187,CARDINAL,1
nyasatimes_86,Malawi,ORG,1
nyasatimes_86,Red Cross,ORG,1
nyasatimes_86,Save the Children,ORG,1
nyasatimes_86,UN,ORG,1
nyasatimes_86,MRA,ORG,1
nyasatimes_86,South Africa,GPE,1
nyasatimes_86,Tanzania,GPE,1
nyasatimes_86,Chilima,PERSON,1
nyasatimes_86,Soche Hill,GPE,1
nyasatimes_86,Blantyre,PERSON,1
nyasatimes_86,Blantyre City Council,ORG,1
nyasatimes_86,DPP,ORG,1
nyasatimes_92,Asian,NORP,2
nyasatimes_92,Mangochi,GPE,2
nyasatimes_92,Mangochi District,LOC,2
nyasatimes_92,Muslim,NORP,1
nyasatimes_92,thousands,CARDINAL,1
nyasatimes_92,Malawians,NORP,1
nyasatimes_92,the past weeks,DATE,1
nyasatimes_92,AMRA,ORG,1
nyasatimes_92,Aamir Jakhura,PERSON,1
nyasatimes_92,Nyasa Times,ORG,1
nyasatimes_92,K72 million,CARDINAL,1
nyasatimes_92,Malindi,ORG,1
nyasatimes_92,25kg,QUANTITY,1
nyasatimes_92,Soya,ORG,1
nyasatimes_92,Jakhura,PERSON,1
nyasatimes_92,Chikwawa,LOC,1
nyasatimes_92,Traditional Authority Chowe,ORG,1
nyasatimes_92,Weeks ago,DATE,1
nyasatimes_92,Moses Chimphepo,PERSON,1
nyasatimes_92,15,CARDINAL,1
nyasatimes_92,600,CARDINAL,1
nyasatimes_92,10 Traditional Authorities,ORG,1
nyasatimes_92,four,CARDINAL,1
nyasatimes_92,Makanjira Road,FAC,1
nyasatimes_92,Malombe Road,FAC,1
nyasatimes_92,TA Katuli,FAC,1
nyasatimes_92,DC,GPE,1
nyasatimes_92,six,CARDINAL,1
nyasatimes_92,Malawi Red Cross Society,ORG,1
nyasatimes_92,two,CARDINAL,1
nyasatimes_45,World Vision,ORG,4
nyasatimes_45,Neno,GPE,2
nyasatimes_45,first,ORDINAL,2
nyasatimes_45,winter,DATE,2
nyasatimes_45,World Vision Malawi,ORG,1
nyasatimes_45,2 650,CARDINAL,1
nyasatimes_45,Matope,LOC,1
nyasatimes_45,10 kilograms,QUANTITY,1
nyasatimes_45,10,CARDINAL,1
nyasatimes_45,Thanking World Vision,ORG,1
nyasatimes_45,Neno,ORG,1
nyasatimes_45,Brighton Nthinga,PERSON,1
nyasatimes_45,days,DATE,1
nyasatimes_45,Malawi,GPE,1
nyasatimes_45,Neno”,ORG,1
nyasatimes_45,Development Committee,ORG,1
nyasatimes_45,the Traditional Authority Symon,ORG,1
nyasatimes_45,MargretNkhalamba,ORG,1
nyasatimes_45,06th March,DATE,1
nyasatimes_45,Over 436,000,CARDINAL,1
nyasatimes_45,14,CARDINAL,1
nyasatimes_45,Hazel Nyathi,PERSON,1
nyasatimes_45,Malawi,PERSON,1
nyasatimes_45,Nyathi,ORG,1
nyasatimes_45,February,DATE,1
nyasatimes_45,5,CARDINAL,1
nyasatimes_45,Chikwawa,GPE,1
nyasatimes_45,Child Friendly,ORG,1
nyasatimes_45,250 kilograms,QUANTITY,1
nyasatimes_45,HTH,ORG,1
nyasatimes_45,the District Health Office,ORG,1
nyasatimes_51,UNHCR,ORG,4
nyasatimes_51,Malawi,PERSON,4
nyasatimes_51,Tapsoba,GPE,2
nyasatimes_51,United Nation High Commission for Refugees,ORG,1
nyasatimes_51,Nsanje,GPE,1
nyasatimes_51,a year,DATE,1
nyasatimes_51,Mozambicans,NORP,1
nyasatimes_51,Idai,ORG,1
nyasatimes_51,United Nations,ORG,1
nyasatimes_79,Phalombe,GPE,3
nyasatimes_79,Malawi,GPE,2
nyasatimes_79,first,ORDINAL,2
nyasatimes_79,today,DATE,2
nyasatimes_79,The Hindu Community of Blantyre,ORG,1
nyasatimes_79,Shree Hindu Seva Mandal Blantyre,ORG,1
nyasatimes_79,Hindus,NORP,1
nyasatimes_79,million,CARDINAL,1
nyasatimes_79,50,CARDINAL,1
nyasatimes_79,Likuni,PERSON,1
nyasatimes_79,Navinmhai,GPE,1
nyasatimes_79,Patel,PERSON,1
nyasatimes_79,thousands,CARDINAL,1
nyasatimes_79,a few days from now,DATE,1
nyasatimes_79,Nsanje,ORG,1
nyasatimes_79,Chikwawa,ORG,1
nyasatimes_79,10,CARDINAL,1
nyasatimes_79,Hindu,NORP,1
nyasatimes_79,the early 1800s,DATE,1
nyasatimes_79,the Republic of Malawi,GPE,1
nyasatimes_79,almost 2 weeks,DATE,1
nyasatimes_79,almost 2000,CARDINAL,1
nyasatimes_79,Health and Social Services,ORG,1
nyasatimes_79,DHO,ORG,1
nyasatimes_79,Dave Chibani,PERSON,1
nyasatimes_79,5000,CARDINAL,1
nyasatimes_79,about 2,448,CARDINAL,1
nyasatimes_79,the Hindu Community,ORG,1
malawi24_106,US,GPE,3
malawi24_106,Malawi,ORG,2
malawi24_106,US$4.3 million,MONEY,2
malawi24_106,The United States,GPE,1
malawi24_106,about K3.1 billion,MONEY,1
malawi24_106,Malawi Virginia Palmer,ORG,1
malawi24_106,Wednesday, 10th April,DATE,1
malawi24_106,2019.Palmer,DATE,1
malawi24_106,Malawi,GPE,1
malawi24_106,Nsanje District,LOC,1
malawi24_106,Bangula Admarc Camp,PERSON,1
malawi24_106,Palmer,PERSON,1
malawi24_106,March,DATE,1
malawi24_106,2019,DATE,1
malawi24_106,over 89,000,CARDINAL,1
malawi24_106,15,CARDINAL,1
malawi24_106,60,CARDINAL,1
malawi24_106,thousands,CARDINAL,1
malawi24_106,Malawians,NORP,1
malawi24_106,Nicholas Dausi,PERSON,1
malawi24_106,the US Government,ORG,1
malawi24_106,Dausi,PERSON,1
mwnation_119,MET,ORG,2
mwnation_119,El Nino,GPE,2
mwnation_119,this week,DATE,2
mwnation_119,Mangochi,GPE,2
mwnation_119,Dodma,ORG,2
mwnation_119,The Nation Online,WORK_OF_ART,1
mwnation_119,the Department of Climate Change and Meteorological Services,ORG,1
mwnation_119,Sunday,DATE,1
mwnation_119,Jolamu Nkhokwe,PERSON,1
mwnation_119,Southern,NORP,1
mwnation_119,Inter-Tropical Convergence Zone,ORG,1
mwnation_119,Mwanza,ORG,1
mwnation_119,Nsanje,ORG,1
mwnation_119,Lilongwe,PERSON,1
mwnation_119,the beginning of the year,DATE,1
mwnation_119,Department of Disaster
Preparedness and Management Affairs (Dodma,ORG,1
mwnation_119,the Ministry of Homeland
Security,ORG,1
mwnation_119,Chipiliro Khamula,PERSON,1
mwnation_119,yesterday,DATE,1
mwnation_119,Ntcheu,GPE,1
mwnation_119,Blantyre,ORG,1
mwnation_119,Karonga,ORG,1
mwnation_119,Nsanje,GPE,1
mwnation_119,Salima,GPE,1
mwnation_119,Karonga,GPE,1
mwnation_119,Chikwawa,ORG,1
nyasatimes_47,Malawians,NORP,4
nyasatimes_47,Malawian,NORP,4
nyasatimes_47,South Africa,GPE,2
nyasatimes_47,2015,DATE,2
nyasatimes_47,Malawi,PERSON,2
nyasatimes_47,Africa,LOC,1
nyasatimes_47,Gloria Bamusi,PERSON,1
nyasatimes_47,Malawi Floods Team,ORG,1
nyasatimes_47,Bamusi,PERSON,1
nyasatimes_47,March 8,DATE,1
nyasatimes_47,Peter Mutharika,PERSON,1
nyasatimes_47,over 83,000,CARDINAL,1
nyasatimes_47,about 56,CARDINAL,1
nyasatimes_47,the Malawi Consulate General Office,FAC,1
nyasatimes_47,Johannesburg,GPE,1
nyasatimes_47,Saturday,DATE,1
nyasatimes_47,Ceremonies George Chilonga,ORG,1
nyasatimes_47,over 56,CARDINAL,1
nyasatimes_47,last month,DATE,1
nyasatimes_47,Cyclone Idai,PRODUCT,1
nyasatimes_47,thousands,CARDINAL,1
nyasatimes_47,Bishop Jones Singing,PERSON,1
nyasatimes_47,Taskforce,ORG,1
nyasatimes_47,Consulate,ORG,1
nyasatimes_53,Nkhata Bay,LOC,5
nyasatimes_53,Malawi,PERSON,3
nyasatimes_53,Indian Ocean,LOC,2
nyasatimes_53,Nkhokwe,PERSON,2
nyasatimes_53,Nkhokwe,ORG,2
nyasatimes_53,Cyclone Kenneth,PERSON,1
nyasatimes_53,the Department of Climate Change and Meteorological Services,ORG,1
nyasatimes_53,Nyasa Times,ORG,1
nyasatimes_53,Jolam Nkhokwe,PERSON,1
nyasatimes_53,Climate Change and Meteorological Services,ORG,1
nyasatimes_53,the Indian Ocean,LOC,1
nyasatimes_53,1008,DATE,1
nyasatimes_53,Madagascar,GPE,1
nyasatimes_53,9.4 degrees,QUANTITY,1
nyasatimes_53,50.3 degrees,QUANTITY,1
nyasatimes_53,1874km,QUANTITY,1
nyasatimes_53,Nkhata Bay,FAC,1
nyasatimes_53,Tuesday 23 April, 2019,DATE,1
nyasatimes_53,1004,CARDINAL,1
nyasatimes_53,10.4 degrees,QUANTITY,1
nyasatimes_53,48.4 degrees,QUANTITY,1
nyasatimes_53,1670,DATE,1
nyasatimes_53,Wednesday April 24,DATE,1
nyasatimes_53,998,CARDINAL,1
nyasatimes_53,10.8 degrees,QUANTITY,1
nyasatimes_53,45.7 degrees,QUANTITY,1
nyasatimes_53,1222,DATE,1
nyasatimes_53,Thursday,DATE,1
nyasatimes_53,11.0 degrees,QUANTITY,1
nyasatimes_53,41.3 degrees,QUANTITY,1
nyasatimes_53,794km,QUANTITY,1
nyasatimes_53,996,CARDINAL,1
nyasatimes_53,Friday,DATE,1
nyasatimes_53,Tanzania,GPE,1
nyasatimes_53,484km,QUANTITY,1
